CDS	AT/GC	Sites
ENSG00000116191.ali	1.8027372805712585	1749
ENSG00000100902.ali	1.8025038323965252	738
ENSG00000097046.ali	1.8020788836679482	1740
ENSG00000119969.ali	1.8020197452709323	2511
ENSG00000170759.ali	1.8018847990533744	2889
ENSG00000184500.ali	1.8014459530946922	2034
ENSG00000147654.ali	1.8011928429423458	639
ENSG00000058272.ali	1.8009284680277542	3096
ENSG00000132464.ali	1.800918836140888	3513
ENSG00000152942.ali	1.8008318669012957	2058
ENSG00000111711.ali	1.8003125	414
ENSG00000139350.ali	1.7997247075017206	1986
ENSG00000156304.ali	1.7995191600019627	3567
ENSG00000144161.ali	1.7994132746607994	930
ENSG00000111011.ali	1.7993524015110631	1305
ENSG00000115145.ali	1.7989842726081258	1584
ENSG00000137942.ali	1.7978423692709407	1827
ENSG00000164306.ali	1.797800140416569	1698
ENSG00000055208.ali	1.7976769313884386	2082
ENSG00000170006.ali	1.7976190476190477	504
ENSG00000012983.ali	1.7968233999056455	2547
ENSG00000121211.ali	1.7955333076626878	615
ENSG00000112312.ali	1.7953135768435562	630
ENSG00000172469.ali	1.7944899478778853	1386
ENSG00000125885.ali	1.794459875384731	2496
ENSG00000131437.ali	1.7943017826825127	2178
ENSG00000157625.ali	1.7938159330665697	2151
ENSG00000164327.ali	1.7937219730941705	5199
ENSG00000108395.ali	1.7927876359473383	2898
ENSG00000177485.ali	1.7927838134157281	2034
ENSG00000184564.ali	1.792776791000592	2532
ENSG00000172795.ali	1.7917193789534216	1272
ENSG00000178852.ali	1.7916666666666667	2736
ENSG00000102081.ali	1.791012897395876	1902
ENSG00000011405.ali	1.7908455680301485	5076
ENSG00000167384.ali	1.7894151656659996	2670
ENSG00000151093.ali	1.7891334462059412	1383
ENSG00000120832.ali	1.7879965457685665	1155
ENSG00000164134.ali	1.7879545891860689	2598
ENSG00000105176.ali	1.7876260667183863	1554
ENSG00000120784.ali	1.7864406779661017	1584
ENSG00000005483.ali	1.7863641267215649	5628
ENSG00000254004.ali	1.7857805828847224	1431
ENSG00000105866.ali	1.7856685860524633	2370
ENSG00000138182.ali	1.7841831070117005	5460
ENSG00000133731.ali	1.7834971546818417	831
ENSG00000143033.ali	1.7822861805504042	1782
ENSG00000152904.ali	1.7813817115631299	900
ENSG00000077147.ali	1.781076434805607	1725
ENSG00000114107.ali	1.7807382058176484	1797
ENSG00000174953.ali	1.780406899601946	3042
ENSG00000165516.ali	1.7803552011598405	1218
ENSG00000128059.ali	1.7799116771079388	1620
ENSG00000123473.ali	1.779678195869758	3891
ENSG00000146409.ali	1.7792402034101107	1374
ENSG00000135049.ali	1.7790477989797846	3675
ENSG00000077616.ali	1.7787719494463707	2223
ENSG00000042813.ali	1.77819083023544	1056
ENSG00000157426.ali	1.778186415354557	3309
ENSG00000074266.ali	1.7780263683579705	1398
ENSG00000101972.ali	1.7780183279456687	3813
ENSG00000130224.ali	1.777542372881356	2322
ENSG00000151748.ali	1.7773620205799814	1158
ENSG00000198833.ali	1.7764533284430588	954
ENSG00000136870.ali	1.7759169445286451	1878
ENSG00000136381.ali	1.7757529739306506	2898
ENSG00000132466.ali	1.7749210645015787	7791
ENSG00000023572.ali	1.7746478873239437	477
ENSG00000090060.ali	1.7741343345848979	2208
ENSG00000126814.ali	1.7738139708629062	1527
ENSG00000102786.ali	1.7737664269774363	2664
ENSG00000108055.ali	1.773536313168889	3651
ENSG00000165164.ali	1.7728006891353505	9438
ENSG00000120137.ali	1.7721622889305817	1110
ENSG00000148688.ali	1.7715140358950758	804
ENSG00000197930.ali	1.7700258397932818	1404
ENSG00000018510.ali	1.7700015905837443	1983
ENSG00000125772.ali	1.7698388567953784	2022
ENSG00000146151.ali	1.7697187566081625	1020
ENSG00000150782.ali	1.7690677966101696	585
ENSG00000077380.ali	1.7688520503552287	1914
ENSG00000150773.ali	1.7688106796116505	948
ENSG00000090402.ali	1.7679991893398186	5478
ENSG00000157500.ali	1.7672462494507564	2127
ENSG00000151304.ali	1.7672287390029326	1290
ENSG00000106052.ali	1.766912257200268	2460
ENSG00000205339.ali	1.7666975165818295	3120
ENSG00000162959.ali	1.7661628883291351	837
ENSG00000061987.ali	1.765832691495441	5163
ENSG00000117000.ali	1.7657230298393267	5784
ENSG00000162039.ali	1.7655959649588533	1422
ENSG00000116030.ali	1.7653061224489797	303
ENSG00000055044.ali	1.7635305360090348	1626
ENSG00000085433.ali	1.7633106977659678	2769
ENSG00000155313.ali	1.7630831271194207	3372
ENSG00000119318.ali	1.7629781420765027	1248
ENSG00000103769.ali	1.7621821005629974	648
ENSG00000104093.ali	1.762112148878861	9129
ENSG00000036549.ali	1.7614685266153098	2709
ENSG00000172939.ali	1.761228505432458	1584
ENSG00000164338.ali	1.7607569510519083	1557
ENSG00000142892.ali	1.760654948230195	1182
ENSG00000114480.ali	1.7600071639652548	2079
ENSG00000163507.ali	1.7597620894750452	2736
ENSG00000144744.ali	1.7595342066957786	1389
ENSG00000144306.ali	1.7593954248366013	1266
ENSG00000154727.ali	1.7593521697033712	1362
ENSG00000107362.ali	1.757506651463322	864
ENSG00000133302.ali	1.7573426573426574	3180
ENSG00000145088.ali	1.7561459159397304	789
ENSG00000198440.ali	1.7555886736214605	1692
ENSG00000115084.ali	1.7555090238308904	1572
ENSG00000188419.ali	1.7554243542435424	1959
ENSG00000125868.ali	1.7553366174055829	495
ENSG00000062650.ali	1.755221901198314	3603
ENSG00000036257.ali	1.7539829240383769	2238
ENSG00000163322.ali	1.7534987277353689	1230
ENSG00000112339.ali	1.7531255662257654	2061
ENSG00000108381.ali	1.7526315789473683	939
ENSG00000146070.ali	1.7517702596380802	1323
ENSG00000166200.ali	1.7516778523489933	1359
ENSG00000175449.ali	1.7516746411483253	474
ENSG00000169550.ali	1.7511961722488039	1008
ENSG00000124789.ali	1.7505854800936769	4494
ENSG00000178127.ali	1.7495987158908508	747
ENSG00000137500.ali	1.7479815455594003	690
ENSG00000113966.ali	1.7478039759593158	561
ENSG00000244754.ali	1.7469367341835458	2850
ENSG00000169599.ali	1.746772068511199	771
ENSG00000118518.ali	1.7461176060024428	1086
ENSG00000032219.ali	1.7459251101321587	3789
ENSG00000180628.ali	1.7458977965307079	771
ENSG00000163104.ali	1.7457829526795043	3093
ENSG00000123106.ali	1.7455936920222634	1326
ENSG00000006576.ali	1.7452836023999505	2238
ENSG00000176102.ali	1.7448795913403066	2151
ENSG00000162688.ali	1.7438375459738633	4599
ENSG00000108654.ali	1.743193666731029	1851
ENSG00000100916.ali	1.7430402121078215	969
ENSG00000165813.ali	1.7427203829278022	2724
ENSG00000164031.ali	1.7396675981762024	1137
ENSG00000134758.ali	1.738879115355617	735
ENSG00000162929.ali	1.7387387387387387	2154
ENSG00000125703.ali	1.7385725741780274	1374
ENSG00000137871.ali	1.738537794299876	2928
ENSG00000068489.ali	1.7383120825743776	1128
ENSG00000119707.ali	1.7378217450419617	2535
ENSG00000106028.ali	1.7373297002724795	450
ENSG00000153147.ali	1.7358238585092944	3156
ENSG00000121749.ali	1.7351702351702352	2064
ENSG00000150783.ali	1.7348484848484849	372
ENSG00000163285.ali	1.7348178137651822	1401
ENSG00000164331.ali	1.7345517841601392	939
ENSG00000101981.ali	1.7341117597998332	1386
ENSG00000119820.ali	1.734008628775089	738
ENSG00000186462.ali	1.7331412103746398	1407
ENSG00000092020.ali	1.733133288161843	1359
ENSG00000162971.ali	1.7331201805529435	948
ENSG00000161813.ali	1.733026920551543	2187
ENSG00000205301.ali	1.7329192546583851	1122
ENSG00000186452.ali	1.7322105263157894	918
ENSG00000113569.ali	1.7317327403495362	4185
ENSG00000113163.ali	1.7316590024761231	1875
ENSG00000078177.ali	1.7307810735912963	5370
ENSG00000158417.ali	1.7305206626615692	3675
ENSG00000170802.ali	1.7300753196706955	1305
ENSG00000275052.ali	1.7299113000577337	2457
ENSG00000119541.ali	1.728817158632406	1332
ENSG00000074603.ali	1.7286167843434583	2697
ENSG00000115091.ali	1.7284657848140819	1254
ENSG00000163634.ali	1.7281323877068557	612
ENSG00000197776.ali	1.7277518446017166	1227
ENSG00000170312.ali	1.7271231073074391	891
ENSG00000032742.ali	1.7268217306441118	2478
ENSG00000066777.ali	1.7267855931628568	5547
ENSG00000228439.ali	1.726628895184136	474
ENSG00000147854.ali	1.7264193403201955	2418
ENSG00000113460.ali	1.725939979303208	1059
ENSG00000109805.ali	1.725885225885226	3060
ENSG00000101347.ali	1.725845831880014	1899
ENSG00000198887.ali	1.7256165769988814	3309
ENSG00000117174.ali	1.7255014326647564	1428
ENSG00000089048.ali	1.725195429945881	2586
ENSG00000172766.ali	1.7251646903820816	2595
ENSG00000049249.ali	1.7248764415156508	777
ENSG00000164597.ali	1.724715013339801	2493
ENSG00000198898.ali	1.7240117130307466	858
ENSG00000175054.ali	1.723141332973192	7950
ENSG00000152253.ali	1.7228202368137782	678
ENSG00000139168.ali	1.7225398736081854	651
ENSG00000174842.ali	1.7222684414864116	1812
ENSG00000138802.ali	1.7221754976170451	3669
ENSG00000151725.ali	1.7219589257503949	1212
ENSG00000081014.ali	1.7217140444694625	3417
ENSG00000104755.ali	1.7208872458410351	2202
ENSG00000131171.ali	1.719869706840391	345
ENSG00000135541.ali	1.71976871697737	3543
ENSG00000119787.ali	1.71943727183688	1752
ENSG00000127328.ali	1.7190237066448675	1380
ENSG00000162601.ali	1.7186584789796882	2514
ENSG00000164162.ali	1.7185185185185186	555
ENSG00000164329.ali	1.7184095248792541	1455
ENSG00000184831.ali	1.7183673469387755	594
ENSG00000008869.ali	1.7174267100977199	6207
ENSG00000134255.ali	1.7174058178350025	1248
ENSG00000117155.ali	1.7171779141104295	1851
ENSG00000061676.ali	1.7165468077756494	3321
ENSG00000134602.ali	1.7165441546672038	1248
ENSG00000100934.ali	1.7162394051271386	2295
ENSG00000111880.ali	1.7161504424778762	1794
ENSG00000137962.ali	1.7151238591916558	3825
ENSG00000105819.ali	1.7150057273768613	1461
ENSG00000171862.ali	1.7146248812915479	1212
ENSG00000144747.ali	1.714295471620791	3297
ENSG00000172209.ali	1.7142450142450143	1299
ENSG00000171155.ali	1.7130515993462527	954
ENSG00000139974.ali	1.7129806670915657	1383
ENSG00000188283.ali	1.7128356254092993	1485
ENSG00000102158.ali	1.7124554220050192	1107
ENSG00000119396.ali	1.7123009678426475	645
ENSG00000116266.ali	1.7120295063362965	1788
ENSG00000198168.ali	1.7115384615384615	231
ENSG00000047346.ali	1.7107982079180764	3264
ENSG00000164074.ali	1.7107043374452846	1392
ENSG00000111142.ali	1.7106373997467286	1431
ENSG00000156261.ali	1.7102476444592678	1650
ENSG00000081154.ali	1.7102354637193657	540
ENSG00000115464.ali	1.7092198581560283	10677
ENSG00000164114.ali	1.7090620031796502	1962
ENSG00000087470.ali	1.708768160425619	2253
ENSG00000137563.ali	1.7079152731326643	960
ENSG00000154646.ali	1.7072989076464746	3075
ENSG00000085832.ali	1.7054570494060939	2709
ENSG00000029559.ali	1.7052631578947368	993
ENSG00000100650.ali	1.7045042712917422	840
ENSG00000137845.ali	1.7036103151862465	2247
ENSG00000221947.ali	1.7028571428571428	1119
ENSG00000155329.ali	1.7026301663982824	534
ENSG00000137055.ali	1.7021322889469104	2388
ENSG00000198908.ali	1.7021063189568706	1662
ENSG00000138698.ali	1.7018924936386768	1824
ENSG00000139865.ali	1.7013199245757384	5688
ENSG00000067248.ali	1.7007920960735883	4128
ENSG00000101557.ali	1.698402317107353	1482
ENSG00000126787.ali	1.698186988979737	2553
ENSG00000114204.ali	1.6981719175418126	1218
ENSG00000158411.ali	1.6981132075471699	747
ENSG00000072571.ali	1.6975723140495869	2148
ENSG00000170242.ali	1.6975058094500388	4137
ENSG00000102189.ali	1.6963253856942497	4275
ENSG00000112249.ali	1.696241748290079	6624
ENSG00000005469.ali	1.6952247191011236	1839
ENSG00000164934.ali	1.694973230220107	1335
ENSG00000152952.ali	1.69421854206713	2286
ENSG00000078403.ali	1.6935528576972116	3222
ENSG00000040341.ali	1.693414269083652	1716
ENSG00000133818.ali	1.6933135215453194	507
ENSG00000147202.ali	1.692518440463646	3360
ENSG00000180376.ali	1.691425951398441	2883
ENSG00000106809.ali	1.6913465987968532	897
ENSG00000115841.ali	1.6913214990138068	1260
ENSG00000110172.ali	1.6911484166348723	999
ENSG00000136492.ali	1.691102701751298	3720
ENSG00000028116.ali	1.6899604006522246	1533
ENSG00000154007.ali	1.6891937102709937	885
ENSG00000072415.ali	1.6888270980788676	2025
ENSG00000163655.ali	1.6885810898686435	2079
ENSG00000102595.ali	1.6885634872212054	4533
ENSG00000133393.ali	1.6880189798339265	525
ENSG00000120688.ali	1.687734199350487	1191
ENSG00000249961.ali	1.6877121520706042	2193
ENSG00000164830.ali	1.6865327625946658	2547
ENSG00000203910.ali	1.6862190812720848	543
ENSG00000085365.ali	1.6858386262055987	1008
ENSG00000114200.ali	1.6857007276178424	1812
ENSG00000117523.ali	1.6847678823236651	8562
ENSG00000100644.ali	1.6842729970326409	2499
ENSG00000111850.ali	1.6842584167424932	291
ENSG00000010017.ali	1.6839767924933744	1806
ENSG00000081377.ali	1.6836242726517041	1392
ENSG00000069509.ali	1.6836209506509234	465
ENSG00000163001.ali	1.6824586977648202	1020
ENSG00000189050.ali	1.6821103374397428	1200
ENSG00000113240.ali	1.6819856926078474	1443
ENSG00000145687.ali	1.6806610093791872	1083
ENSG00000119314.ali	1.6795721736055864	1662
ENSG00000137075.ali	1.6794444444444445	1536
ENSG00000065833.ali	1.6789624747528435	1662
ENSG00000078043.ali	1.6776515757478803	1866
ENSG00000073921.ali	1.6776288840774767	1980
ENSG00000133962.ali	1.6768357573607662	3336
ENSG00000121864.ali	1.675841361191042	1455
ENSG00000106701.ali	1.6755884190793584	1530
ENSG00000172322.ali	1.6744186046511629	807
ENSG00000083520.ali	1.6730882431636966	2883
ENSG00000129083.ali	1.6730237504431054	2859
ENSG00000197121.ali	1.67291172985782	2766
ENSG00000099246.ali	1.6728866270851004	618
ENSG00000131013.ali	1.672244094488189	1476
ENSG00000115806.ali	1.671967020023557	1374
ENSG00000171806.ali	1.671921602045164	1119
ENSG00000145740.ali	1.6716665560496449	2307
ENSG00000155545.ali	1.671469155844156	1650
ENSG00000174448.ali	1.671264367816092	687
ENSG00000138660.ali	1.670933734939759	906
ENSG00000171566.ali	1.6708196137759188	1548
ENSG00000121892.ali	1.6700399951521028	4017
ENSG00000154654.ali	1.6695781453261476	2463
ENSG00000004766.ali	1.6694982394366198	2898
ENSG00000114120.ali	1.6677729837371391	939
ENSG00000163539.ali	1.6677226432970156	4548
ENSG00000134709.ali	1.667670985236517	2175
ENSG00000083937.ali	1.6673350346336129	642
ENSG00000116668.ali	1.6664083688492832	2724
ENSG00000164070.ali	1.6659799478093669	2526
ENSG00000127914.ali	1.665790712268591	11745
ENSG00000111731.ali	1.6650879843220512	3153
ENSG00000102038.ali	1.664959325097921	3210
ENSG00000047315.ali	1.6633321933424532	3525
ENSG00000113456.ali	1.6624040920716112	846
ENSG00000096968.ali	1.6622693644709867	3396
ENSG00000128789.ali	1.6618450658952106	798
ENSG00000260916.ali	1.6617742283617527	2430
ENSG00000119953.ali	1.6607356715141146	714
ENSG00000164187.ali	1.6603260869565217	2085
ENSG00000133114.ali	1.6602134524695955	1065
ENSG00000138722.ali	1.6594959062449832	3678
ENSG00000150681.ali	1.6583917970858069	705
ENSG00000171757.ali	1.6580871599883007	1233
ENSG00000079134.ali	1.657614726809844	1974
ENSG00000023287.ali	1.6575342465753424	4782
ENSG00000097033.ali	1.6573040913171733	1188
ENSG00000182670.ali	1.6572365016387787	6036
ENSG00000164823.ali	1.6569658719027582	1659
ENSG00000221914.ali	1.6560066530581388	1341
ENSG00000111834.ali	1.6552771450265755	2202
ENSG00000134755.ali	1.6552573932092005	2724
ENSG00000175600.ali	1.6542443064182195	1314
ENSG00000144426.ali	1.6538244931394634	8079
ENSG00000100796.ali	1.6533071269868398	2508
ENSG00000198553.ali	1.6530194472876152	822
ENSG00000153498.ali	1.6529968454258674	537
ENSG00000206560.ali	1.6525655337002965	3228
ENSG00000106799.ali	1.6524878355046304	1437
ENSG00000186017.ali	1.6519906323185012	1248
ENSG00000121989.ali	1.651459606245757	1539
ENSG00000109270.ali	1.6503521126760563	372
ENSG00000138587.ali	1.6503425526516113	1488
ENSG00000107518.ali	1.6495697843334451	4062
ENSG00000163584.ali	1.648936170212766	366
ENSG00000134851.ali	1.6489260897030953	978
ENSG00000138768.ali	1.648784485113357	2907
ENSG00000143156.ali	1.6483689933356718	1131
ENSG00000121879.ali	1.64830670040556	3204
ENSG00000078747.ali	1.6480570338387388	2595
ENSG00000154548.ali	1.6478287970081031	795
ENSG00000213066.ali	1.6475563909774436	1197
ENSG00000109775.ali	1.6472642607683352	1407
ENSG00000145390.ali	1.646912780656304	3297
ENSG00000122884.ali	1.6466872110939907	1602
ENSG00000102271.ali	1.6466070929907848	2151
ENSG00000109606.ali	1.6465845054290558	2385
ENSG00000109881.ali	1.646102542726136	1059
ENSG00000101574.ali	1.6455026455026456	1422
ENSG00000164332.ali	1.6454306302184605	954
ENSG00000112200.ali	1.6453063023358308	3189
ENSG00000072756.ali	1.6451560202581277	1302
ENSG00000144635.ali	1.6450743694761802	1569
ENSG00000121486.ali	1.6444751858896767	2226
ENSG00000156136.ali	1.6437204414083026	780
ENSG00000182010.ali	1.6433371958285052	1794
ENSG00000129680.ali	1.6430288461538463	2925
ENSG00000155903.ali	1.6425992779783394	2421
ENSG00000151413.ali	1.6423245614035087	957
ENSG00000177409.ali	1.6421992743511025	4767
ENSG00000198791.ali	1.6419807186678352	855
ENSG00000164073.ali	1.6407106093308983	1557
ENSG00000066557.ali	1.640586479823537	1812
ENSG00000196776.ali	1.640119462419114	978
ENSG00000153113.ali	1.6399535423925669	2388
ENSG00000143924.ali	1.6395489548954896	2976
ENSG00000100206.ali	1.639299656926535	1020
ENSG00000105967.ali	1.6388332856734344	1041
ENSG00000113391.ali	1.63760395010395	1248
ENSG00000147118.ali	1.6372706422018348	1857
ENSG00000138750.ali	1.6365374937091093	1551
ENSG00000171681.ali	1.6363576027079048	3969
ENSG00000158290.ali	1.634912649775908	2730
ENSG00000137145.ali	1.6349101064758247	5910
ENSG00000136146.ali	1.6346685082872927	810
ENSG00000165338.ali	1.6342482100238664	2289
ENSG00000134757.ali	1.6341161928306551	2988
ENSG00000126804.ali	1.6338256119765324	2145
ENSG00000163743.ali	1.6337864077669904	783
ENSG00000136021.ali	1.6335945485519592	2793
ENSG00000112232.ali	1.6335902376364804	1047
ENSG00000134371.ali	1.6331348511383537	1593
ENSG00000123124.ali	1.632884438305709	2769
ENSG00000101928.ali	1.6325443786982248	642
ENSG00000104517.ali	1.6311832768650514	8412
ENSG00000164953.ali	1.6311594202898552	2997
ENSG00000180346.ali	1.630396732788798	1569
ENSG00000180488.ali	1.630217316315971	1806
ENSG00000137710.ali	1.6301678943526445	1815
ENSG00000151876.ali	1.6294495572147942	1161
ENSG00000146463.ali	1.629386031075577	4617
ENSG00000141219.ali	1.6293494704992435	1788
ENSG00000134765.ali	1.6292932821050181	2715
ENSG00000113597.ali	1.6285919540229885	1260
ENSG00000059758.ali	1.6283386752136753	1569
ENSG00000171497.ali	1.6277789108708953	1116
ENSG00000153207.ali	1.6276575846374461	7044
ENSG00000149311.ali	1.6273377337733774	9201
ENSG00000147669.ali	1.6268796992481203	174
ENSG00000172399.ali	1.626084800396727	801
ENSG00000154582.ali	1.625814091178212	336
ENSG00000165325.ali	1.6257587253414265	1812
ENSG00000075131.ali	1.6255364806866952	873
ENSG00000105926.ali	1.6245257452574526	1620
ENSG00000158092.ali	1.624205194525272	1131
ENSG00000025156.ali	1.623186985495884	1611
ENSG00000138379.ali	1.6227341831364752	1128
ENSG00000145817.ali	1.6225352112676057	771
ENSG00000145975.ali	1.6222596964586846	1551
ENSG00000143164.ali	1.6219369894982496	2937
ENSG00000188517.ali	1.6219048423899265	1974
ENSG00000011426.ali	1.6200478142076502	3417
ENSG00000136824.ali	1.6196604852846204	3579
ENSG00000121481.ali	1.6193103448275863	1011
ENSG00000057663.ali	1.6192125984251968	831
ENSG00000165704.ali	1.618712273641851	657
ENSG00000104375.ali	1.6183574879227054	1476
ENSG00000078098.ali	1.6180592785479053	2286
ENSG00000132356.ali	1.618041237113402	1677
ENSG00000188659.ali	1.6176308539944904	1242
ENSG00000163607.ali	1.6176176176176176	858
ENSG00000102710.ali	1.6167431728001245	2367
ENSG00000135338.ali	1.6166666666666667	2118
ENSG00000115919.ali	1.6163715215034333	1395
ENSG00000166323.ali	1.6158432708688246	816
